id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,RecoveryDate,RecoveryFDate,RecoveryMagnitude,RecoveryTerm
2022-07-26,173.67999267578125,173.1999969482422,174.1999969482422,174.52000427246094,173.91000366210938,172.9199981689453,174.58999633789062,171.7899932861328,171.11000061035156,170.1999969482422,170.17999267578125,170.6699981689453,167.13999938964844,165.3000030517578,166.08999633789062,167.57000732421875,167.5800018310547,166.77000427246094,169.30999755859375,167.58999633789062,166.1300048828125,165.5800018310547,167.1300048828125,164.27000427246094,163.0,162.42999267578125,161.33999633789062,165.33999633789062,162.74000549316406,163.17999267578125,164.07000732421875,26,27,2.4792364514642062,1
2022-06-14,168.19000244140625,169.99000549316406,170.0800018310547,169.4600067138672,173.00999450683594,175.74000549316406,179.66000366210938,182.2899932861328,182.1199951171875,176.94000244140625,176.99000549316406,177.50999450683594,179.52000427246094,178.13999938964844,178.3000030517578,178.5,178.27999877929688,178.35000610351562,175.85000610351562,175.44000244140625,175.67999267578125,178.22999572753906,174.22999572753906,171.69000244140625,170.7100067138672,171.30999755859375,172.1199951171875,172.4600067138672,173.67999267578125,173.1999969482422,174.1999969482422,0,7,8.383370378770696,7
2022-05-03,178.2899932861328,180.1999969482422,176.75999450683594,176.3699951171875,177.3300018310547,177.08999633789062,176.1300048828125,177.8699951171875,176.85000610351562,178.0800018310547,178.82000732421875,175.5,173.94000244140625,176.97999572753906,179.44000244140625,181.3999938964844,179.6199951171875,179.4600067138672,181.08999633789065,179.52999877929688,177.7100067138672,177.14999389648438,176.4199981689453,176.39999389648438,178.33999633789062,177.27999877929688,173.7100067138672,172.5500030517578,170.80999755859375,168.19000244140625,169.99000549316406,29,30,1.070220004536176,1
2022-03-15,173.8472900390625,172.2483673095703,174.49868774414062,172.56419372558594,173.5413055419922,172.72210693359375,172.07070922851562,172.95899963378906,174.6171112060547,175.51527404785156,175.4264678955078,177.25238037109375,174.923095703125,175.87060546875,174.1729736328125,175.29815673828125,179.85800170898438,179.3941192626953,179.7494354248047,177.49911499023438,177.55833435058594,178.30845642089844,177.55833435058594,175.34750366210938,180.6969451904297,181.49639892578125,180.9733123779297,179.17698669433594,183.58880615234372,182.27610778808597,179.72970581054688,6,28,6.693816150040784,22
2018-12-18,119.6833724975586,117.10469818115234,117.71038055419922,117.5451889038086,112.72738647460938,116.27880859375,116.92117309570312,116.79269409179688,118.42617797851562,117.23318481445312,115.37030792236328,117.30661010742188,116.55410766601562,119.26126861572266,118.31602478027344,119.03182983398438,119.06854248046876,117.71956634521484,118.7106475830078,117.4993133544922,118.4628677368164,119.93115997314452,118.19674682617188,118.19674682617188,116.57247161865234,117.67367553710938,118.37110900878906,119.6007843017578,120.80296325683594,122.12442016601562,123.1521987915039,4,30,9.247808046399273,26
2018-09-25,124.7760238647461,124.34404754638672,124.39805603027344,124.35305786132812,125.72106170654295,126.4320297241211,125.1270523071289,125.41506958007812,125.19004821777344,125.45106506347656,125.28003692626952,123.9570541381836,120.45603942871094,120.4830551147461,120.5550537109375,122.90406799316406,125.5140609741211,125.5500946044922,125.1450653076172,124.8120574951172,125.03704833984376,123.72306823730467,124.6230697631836,123.27302551269533,123.7950668334961,126.6750259399414,125.99105834960938,126.73806762695312,126.61204528808594,127.98003387451172,128.3130645751953,12,30,6.522732428982417,18
2018-06-12,111.0007781982422,111.08229064941406,110.88302612304688,111.0641860961914,109.89566802978516,111.02794647216795,110.54786682128906,110.0134048461914,111.27252960205078,111.04606628417967,110.82868194580078,110.15835571289062,110.51164245605467,109.91378784179688,110.13118743896484,111.15478515625,113.22913360595705,113.90850067138672,114.18025970458984,115.385009765625,114.35237884521484,115.72921752929688,114.07156372070312,112.94832611083984,116.95209503173828,115.76547241210938,114.08061981201172,113.99908447265624,114.70563507080078,117.17855834960938,116.50823974609376,4,29,6.627094998731277,25
2018-03-20,117.9793701171875,117.96137237548828,114.53555297851562,112.48545837402344,114.54454803466795,114.38269805908205,114.59849548339844,115.22791290283205,111.99993133544922,115.40775299072266,117.26004028320312,117.52979278564452,115.18297576904295,116.42382049560548,117.11614990234376,116.55867004394533,117.27799987792967,117.44884490966795,118.4738998413086,117.37691497802734,114.84125518798828,114.6884307861328,113.88815307617188,114.041015625,113.4655532836914,113.97808074951172,115.1020278930664,115.33580780029295,113.73529052734376,113.3037109375,111.04679870605467,30,30,0.0,0
2017-12-12,127.40502166748048,127.66413879394533,126.55622863769533,127.27993774414062,126.69024658203124,126.6723861694336,126.11844635009766,126.0290985107422,125.1892547607422,125.16246795654295,125.5913314819336,125.58238220214844,124.83187866210938,124.39410400390624,125.58238220214844,125.5734405517578,126.6098403930664,126.77066802978516,128.78091430664062,128.62905883789062,129.36166381835938,130.22825622558594,131.21109008789062,131.31829833984375,131.26470947265625,131.6577911376953,132.35470581054688,126.7170639038086,126.93146514892578,129.01318359375,129.8441162109375,13,26,6.399500901096292,13
2017-06-13,114.97708892822266,115.63026428222656,115.86539459228516,117.00631713867188,116.76244354248048,116.8930892944336,117.49402618408205,118.4868392944336,118.81778717041016,118.73941040039062,117.58108520507812,116.54473114013672,115.51705932617188,115.21221160888672,115.74349212646484,116.3879623413086,115.41254425048828,115.42993927001952,114.56775665283205,114.28907012939452,115.15998077392578,114.8377685546875,115.4822235107422,115.09030151367188,117.10211181640624,117.75531005859376,118.939697265625,117.84236907958984,115.83927917480467,114.85517120361328,114.0452117919922,30,30,0.0,0
